Unnamed: 0,life_expectancy,male_life_expectancy,female_life_expectancy,healthcare_spending,GDP_per_capita,obesity_prevalence,carbon_emissions,schooling,physicians,sanitation_mortality_rate,urban_population,rural_population,sanitation_population_perct,unemployment_perct,mobile_cell_subs,GINI_index
8327,62.8885666928221,60.1625228643008,65.8163383666299,,1787.34361031653,34.7903675119514,,12.6487398147583,,,63.7029769940294,36.2970230059706,,,0.0,
8328,63.3256086009124,60.5922529865776,66.2553414010583,,2136.27679834284,35.5214018535434,,13.1657104492188,,,64.4056323625165,35.5943676374836,,,0.0,
8329,63.8306999902236,61.0435394987726,66.8342557311689,,2396.57546122469,36.2060388854804,,13.6463003158569,,,65.0698965843219,34.9301034156781,,,0.0,
8330,64.1745977825011,61.3492900119621,67.2059205877794,,2161.44153293759,36.9045806451634,,13.8687696456909,,,65.7070053234634,34.2929946765366,,,0.0,
8331,64.7407924862037,61.9365280340754,67.7314361738937,,1834.34643960088,37.6092461597092,,14.1885595321655,,,66.3269193257043,33.6730806742958,,,0.0,
8332,65.1662865321407,62.3448768007754,68.1662668703232,,1785.55820674452,38.3150836796748,,16.5550594329834,,,66.9420400974509,33.0579599025491,,,0.0,
8333,65.4988914947871,62.7272404395231,68.4265185169599,,1738.50126481693,39.049843353072,,17.1658496856689,,,67.5527137223688,32.4472862776312,,,0.0,
8334,66.1076801458553,63.2951142015389,69.0715319017342,,1695.84993613743,39.7379445875103,,15.7449903488159,,,68.1501365220197,31.8498634779803,,,0.0,
8335,66.5432215767092,63.6947905855215,69.5423547205217,,1750.17864424997,40.4747376897142,,15.9148397445679,,,68.7373689994624,31.2626310005376,,,0.0,
8336,66.9643849048288,64.1000696132509,69.9732042241234,,1921.048922424,41.1557211928632,,16.330659866333,,,69.3178452898825,30.6821547101175,,,0.000817459165423,
8337,67.3150166468447,64.378086422844,70.4071188969417,,2064.77972679193,41.8888548258008,,16.4186305999756,,,69.8886040082112,30.1113959917888,,,0.0047084366865155,
8338,67.6103081422698,64.5700324794,70.816517004521,,2434.35337507374,42.5919100662362,1.99559228466431,16.4013690948486,1.15337002004885,,70.4477003927976,29.5522996072024,,,0.024194953207386,
8339,67.9768998124055,64.9146479854979,71.1983987288023,,2581.85990692906,43.3197191135022,2.03670062928702,16.7587890625,,,70.9816147775833,29.0183852224167,,5.98000484912891,0.0601402722785654,
8340,68.3170411601556,65.2407844501181,71.5493767813144,,2780.47985222436,44.0304747457498,2.04941233232962,16.7343902587891,,,71.4957402109928,28.5042597890072,,5.91222914578727,0.131743299389305,
8341,68.6516679796293,65.5605718746333,71.8947709174554,,3185.12006933191,44.7535362876983,2.07251761914556,16.7053108215332,,,71.9970400856406,28.0029599143594,,5.91033645342836,0.229724941640857,
8342,69.0392393332522,65.9711855158248,72.2470869357869,,3678.30940051606,45.4455495405319,2.12857290595681,16.9448299407959,,,72.5044692902668,27.4955307097332,,6.52354898145413,0.452239872402487,
8343,69.3548404596955,66.2514734619417,72.5997492395426,,3929.51180166303,46.1220636404459,2.14108324173172,18.9408493041992,,,73.0065666956708,26.9934333043292,,7.85707079844519,0.777038735195402,
8344,69.7343486159424,66.6341880735517,72.9689317025108,,4201.15910403875,46.8449215940602,2.24631623796218,18.0389995574951,,,73.4854438967586,26.5145561032414,,8.27917980784627,1.32745542966471,
8345,70.0989162745638,66.9890359541188,73.3396475700376,,4534.10739809887,47.5015535403975,2.34865219072373,20.1461296081543,,,73.9724879992142,26.0275120007858,,8.13615537098675,2.55881793130734,
8346,70.3518209772883,67.2687756937262,73.5563132846769,,4488.97614154957,48.2098573807818,2.40850834687325,20.4223709106445,,,74.4534264726299,25.5465735273701,,8.5158957015491,4.20343626774558,
8347,70.7611115549433,67.6643011381304,73.9746384880153,,3955.88476948334,48.8659596780856,2.35601901819211,22.3701190948486,,,74.9174657808999,25.0825342191001,,9.51197462412566,7.87540880218149,
8348,71.0788476175677,67.8680167067007,74.4297656522604,591.322198844106,4310.64122352824,49.5798477246395,2.39995720286426,22.7892608642578,1.52608030383025,,75.3765080915947,24.6234919084053,29.9661493200116,9.41206594617783,12.3292509488021,
8349,71.3383413791212,68.1093934006761,74.7095395469084,622.136096806799,4135.91711654489,50.2263760894712,2.37703071061766,24.2554702758789,,,75.7430973194062,24.2569026805938,30.3484375363109,9.15335459406442,16.1588431601515,
8350,71.6947703849152,68.4817102028064,75.0404709829521,625.271959999043,3629.98037885465,50.8802176449805,2.35524354227491,26.0981292724609,,,76.0795162856883,23.9204837143117,30.7286769348205,9.61380086291835,19.146537507008,
8351,71.8815448683041,68.7404606369991,75.1384563472121,634.816628865907,3648.55547435338,51.5252063353925,2.36474062251963,27.7376003265381,,,76.4087982557925,23.5912017442075,31.5106518934341,9.47005901081695,23.5565686508944,
8352,72.2098636245374,69.0555282991721,75.4753296218663,674.028608416254,4169.29674914585,52.1795457608061,2.44116245912787,28.8097400665283,,,76.7259828147184,23.2740171852816,32.3505173300603,8.87357503797203,32.2695382575352,
8353,72.5894578587502,69.4628863430461,75.8109123533177,710.159507879137,5011.70147799981,52.8240765405581,2.49100231488073,30.3510704040527,,,77.0382414253043,22.9617585746957,32.5791996052921,8.39903629049773,44.0005777663636,
8354,72.8020681534172,69.675675165365,76.0176735005453,787.104341160935,5821.73389209694,53.4661610315635,2.53718431292851,32.4469299316406,,,77.347696406268,22.652303593732,33.3824110301702,7.6871745819719,55.4415457127173,
8355,72.9454323303617,69.8220273493055,76.1545398221734,848.557102362959,6813.3880119004,54.0779147064466,2.58908348385311,34.5815086364746,,,77.6532541828774,22.3467458171226,34.2034383766105,7.23798930539897,68.4177112080227,
8356,73.1712603152588,70.0588090590629,76.360522394661,882.202616837068,7868.89200369243,54.6997195648422,2.63886955125914,37.6613082885742,,,77.9520278187275,22.0479721812724,35.0313361041183,6.86146713925536,81.5261984133128,
8357,73.3797381849561,70.2855835242754,76.5406809057845,935.078830261964,7288.2206649828,55.3080456335832,2.54626511236439,38.8743591308594,,,78.2431803534542,21.7568196465458,35.8638974836652,7.83610933407602,89.9413894304887,
8358,73.2682815845748,70.1897924370867,76.4137960906942,951.834549034158,9007.3812518454,55.8781632795788,2.68784370487981,40.155460357666,1.66808970295987,,78.5266423170132,21.4733576829868,36.7287178124498,7.10173166644799,99.0981256521486,
8359,73.7654260061304,70.6847526660525,76.904802770931,998.078857728298,10157.7080256739,56.5180413809163,2.76777841493388,42.9737586975098,,,78.8145634139249,21.1854365860751,37.6143879259328,6.71330591422285,107.917989375762,
8360,73.9961916776076,70.8953663267257,77.1598612851692,1023.08325614199,10144.3445788974,57.1012861600145,2.85922758558276,43.7470588684082,,,79.0936341754314,20.9063658245686,38.6988892414482,6.42096847833145,112.527634370625,
8361,74.2506528608022,71.1983599969015,77.3539067109243,1070.5793783334,10280.4237194411,57.6789467777461,2.90040148971092,44.9853591918945,,,79.3673019591685,20.6326980408314,39.8004844803936,6.38299754062659,118.254349884698,
8362,74.4605544337682,71.4419090711963,77.5220036673054,1107.87268057672,10369.9180463986,58.313139212358,2.88855792170221,46.7298698425293,,,79.6387285794408,20.3612714205592,40.9200768308644,6.19699998014887,117.665629127517,
8363,74.5221315189348,71.4620892594288,77.634242043708,1124.06453331202,8497.45594058406,58.8917317482472,2.83715352766204,48.0544204711914,,,79.9070644960537,20.0929355039463,42.0557414707348,6.71982193809637,113.311393502278,
8364,74.4886847637685,71.362969981882,77.6833447402701,1117.58088313537,8199.16861798615,59.4532632867233,2.74071842435419,50.0760383605957,,1.6742025601809,80.1703326069993,19.8296673930007,43.2085996039633,7.86736205653327,111.496138960454,
8365,74.6563800397882,71.6002667775417,77.7594107319544,1204.41596328484,9050.94346805003,,2.68015008161169,51.4391098022461,,,80.4261912598534,19.5738087401465,43.7715706854016,8.14770255308999,107.852383510187,
8366,74.7768765367779,71.6999709582696,77.9035662355671,1227.56891931183,8754.29326776485,,2.58868728174624,52.1675682067871,2.26152376406729,,80.6698839141412,19.3301160858588,45.0508981013534,8.04245728718516,106.043383119582,
8367,74.972242023441,71.8805161789942,78.1150166986881,1261.01069234653,8526.26578328322,,2.53844393588855,53.1429405212402,,,80.9123307981194,19.0876692018806,46.3618850508736,8.09922103575063,103.583077081336,
8368,72.927970715721,69.5492581444754,76.496920304072,,7081.44704554668,,,54.4236793518066,,,81.1604491275148,18.8395508724852,47.6082685368038,10.3554491596938,102.809317075588,
8369,,,,,8108.91586994813,,,,,,81.4068571996052,18.5931428003948,,9.36880190599565,108.950144249857,
8370,69.7868292682927,66.26,73.49,,,,,,,,52.867,47.133,,,0.0,
8371,70.0324390243903,66.33,73.92,,,,,,,,53.663,46.337,,,,
8372,69.430487804878,65.85,73.19,,,,,,,,54.459,45.541,,,,
8373,69.8290243902439,66.19,73.65,,,,,,,,55.253,44.747,,,,
8374,71.0280487804878,67.35,74.89,,,,,,,,56.045,43.955,,,,
8375,70.7265853658537,66.79,74.86,,,,,,,,56.832,43.168,,,0.0,
8376,70.7073170731707,67.0,74.6,,,,,,,,57.617,42.383,,,,
8377,70.3939024390244,66.75,74.22,,,,,,,,58.398,41.602,,,,
8378,70.0429268292683,65.76,74.54,,,,,,,,59.175,40.825,,,,
8379,69.7968292682927,65.27,74.55,,,,,,,,59.946,40.054,,,,
8380,69.8353658536586,65.65,74.23,,,,,,,,60.713,39.287,,,0.0,
8381,70.1646341463415,65.75,74.8,,,,,,,,61.433,38.567,,,,
8382,69.8787804878049,65.23,74.76,,,,,,,,62.122,37.878,,,,
8383,69.8134146341464,65.35,74.5,,,,,,,,62.805,37.195,,,,
8384,69.7409756097561,64.98,74.74,,,,,,,,63.484,36.516,,,,
8385,68.9253658536585,63.94,74.16,,,43.6,,,,,64.157,35.843,,,0.0,
8386,69.0478048780488,63.96,74.39,,,44.1,,,,,64.826,35.174,,,0.0,
8387,69.1046341463415,64.29,74.16,,,44.6,,,,,65.487,34.513,,,0.0,
8388,68.9878048780488,64.1,74.12,,,45.1,,,,,66.143,33.857,,,0.0,
8389,68.4956097560976,63.52,73.72,,,45.6,,,,,66.686,33.314,,,0.0,
8390,68.8085365853659,63.75,74.12,,,46.1,,,3.623,,67.095,32.905,,,0.0,
8391,68.7863414634146,63.44,74.4,,,46.5,,23.5127201080322,,,67.44,32.56,,,0.0,
8392,69.3282926829268,64.26,74.65,,,47.0,,23.5701007843018,,,67.722,32.278,,,0.0,
8393,69.1190243902439,63.88,74.62,,,47.4,,23.3908004760742,,,68.003,31.997,,,0.0,
8394,69.1629268292683,64.08,74.5,,,47.8,,23.2426605224609,,,68.283,31.717,,,0.0,
8395,69.2914634146342,64.75,74.06,,,48.2,,23.2456607818604,4.099,,68.56,31.44,,,0.0,
8396,70.6224390243903,66.32,75.14,,,48.5,,22.9713001251221,4.077,,68.782,31.218,,,0.0,
8397,70.6929268292683,66.41,75.19,,,48.9,,23.2367000579834,4.112,,68.947,31.053,,,0.0,
8398,70.6153658536585,66.23,75.22,,,49.2,,24.0059509277344,4.183,,69.112,30.888,,,0.0,
8399,70.1553658536586,65.37,75.18,,,49.5,,24.6623706817627,4.162,,69.2,30.8,,,0.0,
8400,69.2731707317073,64.2,74.6,,,49.8,7.05179691275485,25.5198802947998,3.5426,,69.25,30.75,,,0.0,
8401,69.0324390243903,63.73,74.6,,,50.1,6.4891433236713,25.6294002532959,3.6128,,69.201,30.799,,2.70000004768372,0.0,
8402,68.3960975609756,62.64,74.44,,,50.4,5.34360897481504,25.8279304504395,3.126,,68.852,31.148,,6.59999990463257,0.038567208,
8403,66.7226829268293,60.43,73.33,,,50.7,4.58785389089803,24.2594509124756,2.883,,68.799,31.201,,16.7000007629395,0.144000049,
8404,65.6643902439025,59.04,72.62,,,51.0,4.05436177125624,22.4083690643311,2.8656,,68.901,31.099,,18.7000007629395,0.320895746,
8405,66.3912195121951,60.04,73.06,,2329.57673252552,51.2,3.62164876767365,22.766149520874,2.8017,,68.75,31.25,,19.0,0.583740022,
8406,68.7765853658537,63.04,74.8,,2431.70899961616,51.5,3.66674236190299,26.860860824585,2.8102,,68.65,31.35,,20.7000007629395,1.124576212,
8407,69.3492682926829,63.92,75.05,,2683.2413681237,51.7,3.50617444307111,33.2554016113281,2.8427,,68.6,31.4,,14.8999996185303,3.085383486,
8408,69.0121951219512,63.5,74.8,,2973.53484252681,52.0,3.3734173879957,42.7538299560547,2.7163,,68.451,31.549,,14.4499998092651,6.80085626,
8409,69.7429268292683,64.46,75.29,,3151.57701817354,52.3,3.1583588581717,50.7321510314941,2.6971,,68.22,31.78,,13.789999961853,11.3068601,
8410,70.3146341463415,64.9,76.0,434.40893555,3361.64086880275,52.5,2.92707651369559,56.2438011169434,2.8601,,68.067,31.933,52.41175179,14.210000038147,16.77186911,
8411,70.7609756097561,65.2,76.6,518.50549316,3578.00190041351,52.8,3.14910768151226,63.4917602539063,2.6629,,67.95,32.05,52.41175179,13.8199996948242,27.84083925,
8412,70.9609756097561,65.4,76.8,578.26342773,4136.93329688951,53.1,3.18157986637043,67.8093032836914,2.7623,,67.85,32.15,52.41175179,13.8299999237061,39.42988912,
8413,71.2658536585366,65.9,76.9,602.43249512,5145.19523190241,53.4,3.31737300453369,71.0342407226563,2.8094,,67.8,32.2,52.35403559,12.0600004196167,53.15467354,
8414,72.0268292682927,67.1,77.2,756.43353271,6378.66652057115,53.8,3.36703009628252,74.6085586547852,2.8975,,67.9,32.1,52.2481114,11.710000038147,67.89267501,36.4
8415,71.3560975609756,65.6,77.4,807.57830811,7594.90238431362,54.1,3.44381073876975,75.4191970825195,2.9432,,68.0,32.0,52.14225955,10.0299997329712,83.80972937,39.0
8416,70.8658536585366,65.5,76.5,899.60742188,9723.44690174779,54.4,3.69642929846961,74.5965118408203,3.0196,,67.967,32.033,54.03975499,7.03000020980835,99.08267704,35.6
8417,71.019512195122,65.8,76.5,1000.38214111,14113.5291277327,54.8,3.87669991159087,73.0432968139648,3.1464,,67.9,32.1,55.95503738,6.05000019073486,101.8820773,37.5
8418,72.419512195122,67.2,77.9,1085.89233398,16467.1436879405,55.1,3.72475897303075,72.3635406494141,3.2424,,67.834,32.166,57.88792435,7.73999977111816,106.8916096,37.2
8419,73.0804878048781,68.3,78.1,1028.63708496,12331.9285524089,55.4,3.43657219370239,73.0548934936523,3.1485,,67.814,32.186,59.83809642,17.5100002288818,108.3402116,36.0
8420,73.4829268292683,68.8,78.4,1068.79931641,11420.9940032836,55.8,4.06187225496527,69.0510406494141,3.0757,,67.841,32.159,61.80530966,19.4799995422363,109.7343364,35.0
8421,73.5756097560976,68.6,78.8,1093.86828613,13338.9622350852,56.1,3.8354933125832,67.9534683227539,3.0837,,67.869,32.131,63.78957804,16.2099990844727,111.1713483,35.8
8422,73.7780487804878,68.9,78.9,1146.00610352,13847.3379393194,56.5,3.72114706280646,66.6435470581055,3.0913,,67.897,32.103,65.7907638,15.0500001907349,128.1080484,35.2
8423,73.9829268292683,69.3,78.9,1217.72644043,15007.4918561719,56.8,3.70159288204297,69.0765991210938,3.1408,,67.925,32.075,67.80872487,11.8699998855591,125.917678,35.5
8424,74.1243902439024,69.1,79.4,1296.15466309,15742.3913381908,57.2,3.65135215876578,70.8979415893555,3.1724,,67.952,32.048,69.84332806,10.8500003814697,118.5456871,35.1
8425,74.4804878048781,69.7,79.5,1405.39990234,13786.4567953114,57.5,3.70159303597947,74.2998809814453,3.1656,,67.98,32.02,72.04224815,9.86999988555908,130.0230176,34.2
8426,74.580487804878,69.8,79.6,1631.0703125,14331.7515885049,57.8,3.64882117325033,80.6048126220703,3.1885,0.1,68.021,31.979,74.26633217,9.64000034332275,134.2946659,34.3
8427,74.6292682926829,69.8,79.7,1703.59729004,15695.1151541059,,3.66585517686674,88.0574264526367,3.1905,,68.075,31.925,76.5155682,8.72000026702881,126.0509437,35.6
8428,74.7829268292683,70.1,79.7,1899.69885254,17865.0310947642,,4.04218817909178,93.0244827270508,3.3015,,68.142,31.858,78.78852105,7.40999984741211,106.9512252,35.1
8429,75.3878048780488,70.9,80.1,2098.4453125,17945.2222164984,,3.95543586167438,94.8645324707031,3.2795,,68.222,31.778,81.08653606,6.30999994277954,108.0924889,34.5
8430,75.3878048780488,70.9,80.1,,18207.1396408631,,,94.5108337402344,3.4047,,68.315,31.685,83.40960117,8.10000038146973,108.1340417,
8431,,,,,21148.1629405415,,,,,,68.421,31.579,,7.51000022888184,115.358508,
8432,41.2214725472006,40.240401765831,42.2576295083737,,,,,,,,9.6659774607328,90.3340225392672,,,0.0,
8433,41.6513098876064,40.6234499740712,42.7419755774075,,,,,,,,9.91111462988397,90.088885370116,,,,
8434,42.151073951569,41.1617119681337,43.2056256946867,,,,,,,,10.1776665410356,89.8223334589644,,,,
8435,42.2749032466639,41.2863526456604,43.3437717789049,,,,,,,,10.4593674027026,89.5406325972974,,,,
8436,43.001477189231,41.9843267816789,44.0949636049348,,,,,,,,10.7551943060297,89.2448056939703,,,,
8437,42.9727840305976,41.9741330466936,44.0558401986518,,,,,,,,11.0625864199093,88.9374135800907,,,0.0,
8438,43.3562834329861,42.3842784146542,44.4124956930962,,,,,,,,11.3820755190765,88.6179244809235,,,,
8439,43.9554444330973,42.939364720316,45.0565359132012,,,,,,,,11.7341777283228,88.2658222716772,,,,
8440,44.3180691577678,43.2990247746691,45.4233788772979,,,,,,,,12.0994475770382,87.9005524229618,,,,
8441,44.5607441338545,43.5354528627763,45.6731494271722,,,,,,,,12.4801420895806,87.5198579104194,,,,
8442,43.2402691440971,42.3041806315801,44.3493002238285,,,,,1.68167996406555,,,12.8598928587436,87.1401071412564,,,0.0,
8443,40.0580351996281,37.7620577094338,42.9715678120069,,,,,1.70759999752045,,,13.2832510003764,86.7167489996236,,,,
8444,45.0434590597879,43.9430911307187,46.281964819452,,,,,1.75874996185303,,,13.7304275607433,86.2695724392567,,,,
